PERSON_NUMBER;PERSON_NUMBER_ADD;SURNAME;FIRST_NAME;MIDDLE_NAME;MANAGER_FULL_NAME;POSITION_NAME;TB_CODE;GOSB_CODE;BUSINESS_BLOCK;PRIORITY_TYPE;KPK_CODE;KPK_NAME;ROLE_CODE;UCH_CODE;GENDER;ORG_UNIT_CODE
45616891292531016344;45616891292531016344;Павлов;Алексей;Михайлович;Белова Кристина Владимировна;Консультант;02;7614;Финансы;0;00001887;КПК Юг;R010;1;1;02761400
65715923621744437787;65715923621744437787;Попова;Виктория;Викторовна;Соловьёва Екатерина Сергеевна;Эксперт;10;812767;Розничный;0;00001888;КПК Юг;R010;0;2;10812767
70197205570606120406;70197205570606120406;Гусев;Артем;Степанович;Егоров Михаил Валерьевич;Разработчик;06;6653;Операционный;1;00001889;КПК Центр;R003;1;1;06665300
67071042886933442844;67071042886933442844;Зайцева;Валерия;Вадимовна;Макаров Олег Игоревич;Главный специалист;03;3648;не участник;1;00001890;КПК Запад;R003;0;2;03364800
91401627935198075734;91401627935198075734;Кудрявцева;Марина;Александровна;Сидорова Вероника Аркадьевна;Начальник отдела;03;6264;Финансы;0;00001891;КПК Центр;R008;1;2;03626400
34326294990196391043;34326294990196391043;Кудрявцев;Владимир;Степанович;Ильин Иван Иванович;Бизнес-архитектор;07;595909;Операционный;1;00001892;КПК Восток;R006;1;1;07595909
18486056957801213041;18486056957801213041;Кузнецова;Виктория;Павловна;Петрова Анастасия Александровна;Аналитик;11;856954;Розничный;1;00001893;КПК Запад;R007;0;2;11856954
25378753023974138317;25378753023974138317;Лебедев;Филипп;Сергеевич;Титова Татьяна Ивановна;Ведущий специалист;03;4528;Технологии;1;00001894;КПК Запад;R011;0;1;03452800
70827053594464381737;70827053594464381737;Тарасов;Виктор;Вадимович;Кузнецова Валерия Михайловна;Руководитель группы;07;791878;Операционный;0;00001895;КПК Запад;R004;1;1;07791878
41140982365744043667;41140982365744043667;Козлов;Александр;Иванович;Кузьмина Анна Валерьевна;Разработчик;06;4099;Корпоративный;1;00001896;КПК Север;R006;1;1;32846995
68169575585747951499;68169575585747951499;Макаров;Ярослав;Андреевич;Баранова Светлана Ивановна;Аналитик;10;535262;Корпоративный;1;00001897;КПК Юг;R010;1;1;10535262
77577450981987749830;77577450981987749830;Кудрявцев;Даниил;Тимурович;Киселев Никита Семенович;Разработчик;04;9572;не участник;1;00001898;КПК Запад;R007;1;1;04957200
23612615360866124460;23612615360866124460;Волкова;Екатерина;Витальевна;Павлов Глеб Константинович;Аналитик;10;264135;Финансы;0;00001899;КПК Восток;R009;0;2;10264135
66524951851339612197;66524951851339612197;Семенова;Вера;Алексеевна;Соловьёв Владимир Викторович;Менеджер;05;3886;Технологии;1;00001900;КПК Юг;R002;1;2;05388600
74960836032968711724;74960836032968711724;Богданов;Егор;Павлович;Белова Олеся Владимировна;Эксперт;08;968245;Технологии;1;00001901;КПК Север;R004;1;1;08968245
43228910554978159059;43228910554978159059;Тарасов;Алексей;Семенович;Соловьёва Софья Олеговна;Аналитик;11;433504;Операционный;1;00001902;КПК Юг;R003;0;1;11433504
40177426976271224823;40177426976271224823;Новиков;Роман;Михайлович;Титов Александр Валерьевич;Бизнес-архитектор;04;7352;Финансы;1;00001903;КПК Север;R010;0;1;04735200
87499282326882283528;87499282326882283528;Семенов;Руслан;Петрович;Ильин Роман Романович;Аналитик;02;7676;Финансы;0;00001904;КПК Центр;R003;1;1;02767600
90245182485979187815;90245182485979187815;Сидоров;Олег;Вадимович;Андреева Арина Георгиевна;Аналитик;11;565296;Корпоративный;0;00001905;КПК Запад;R004;1;1;11565296
00916648682076079029;00916648682076079029;Федоров;Валерий;Романович;Гусева Наталья Александровна;Главный специалист;07;193626;Финансы;1;00001906;КПК Запад;R008;1;1;07193626
52715993322601969752;52715993322601969752;Егорова;Милана;Олеговна;Смирнова Татьяна Ивановна;Эксперт;06;1888;Операционный;1;00001907;КПК Юг;R011;1;2;06188800
77693521676548780354;77693521676548780354;Виноградова;Олеся;Константиновна;Киселева Алиса Алексеевна;Аналитик;04;2128;Технологии;1;00001908;КПК Центр;R002;0;2;04212800
37131052051475925641;37131052051475925641;Смирнова;Елена;Семёновна;Кузнецова Диана Георгиевна;Разработчик;02;2756;Розничный;0;00001909;КПК Восток;R001;0;2;02275600
43815322008585795663;43815322008585795663;Кузьмина;Мария;Павловна;Васильев Георгий Николаевич;Ведущий специалист;04;3839;Финансы;1;00001910;КПК Запад;R006;0;2;04383900
37522579270541005993;37522579270541005993;Богданова;Алиса;Константиновна;Ильина Юлия Романовна;Разработчик;05;4464;Технологии;0;00001911;КПК Юг;R006;1;2;05446400
29656776143129528594;29656776143129528594;Морозова;Дарья;Юрьевна;Кудрявцева Олеся Андреевна;Бизнес-архитектор;03;8617;не участник;1;00001912;КПК Север;R006;1;2;03861700
04262804684440609682;04262804684440609682;Кузнецова;Алина;Юрьевна;Попова Софья Георгиевна;Менеджер;04;3923;Финансы;1;00001913;КПК Запад;R006;1;2;04392300
21736904145942047575;21736904145942047575;Голубев;Виталий;Александрович;Соколов Владимир Андреевич;Начальник отдела;02;6007;Операционный;0;00001914;КПК Запад;R011;1;1;02600700
49911753509125603646;49911753509125603646;Комаров;Филипп;Дмитриевич;Смирнов Максим Георгиевич;Главный специалист;10;164270;Розничный;0;00001915;КПК Север;R009;1;1;10164270
65304609587619312329;65304609587619312329;Баранов;Ярослав;Николаевич;Иванов Валерий Витальевич;Руководитель группы;08;445368;Финансы;1;00001916;КПК Юг;R005;0;1;08445368
24956469554240614073;24956469554240614073;Новикова;Анна;Сергеевна;Воробьева Алёна Алексеевна;Главный специалист;05;2332;Технологии;1;00001917;КПК Запад;R009;1;2;05233200
06607610669522657077;06607610669522657077;Лебедева;Дарья;Вадимовна;Лебедева Алёна Георгиевна;Руководитель группы;06;4714;Технологии;0;00001918;КПК Запад;R009;0;2;06471400
48289202372103107471;48289202372103107471;Морозова;Анна;Юрьевна;Федорова Василиса Степановна;Бизнес-архитектор;01;913838;Операционный;1;00001919;КПК Центр;R010;0;2;01913838
56377711148823901407;56377711148823901407;Гусев;Михаил;Сергеевич;Сидорова Ксения Александровна;Менеджер;08;660969;не участник;0;00001920;КПК Запад;R004;0;1;08660969
15783706896646886658;15783706896646886658;Макарова;Елизавета;Николаевна;Голубева Виктория Денисовна;Руководитель группы;04;9425;Финансы;1;00001921;КПК Центр;R006;0;2;04942500
75079435708174801477;75079435708174801477;Волкова;Софья;Сергеевна;Семенов Михаил Валерьевич;Ведущий специалист;08;898671;Операционный;1;00001922;КПК Восток;R001;0;2;08898671
46865164798939630402;46865164798939630402;Кузнецова;Юлия;Романовна;Михайлов Иван Юрьевич;Аналитик;02;3604;Операционный;0;00001923;КПК Восток;R010;0;2;02360400
62229498817121621126;62229498817121621126;Васильев;Степан;Юрьевич;Баранов Олег Петрович;Начальник отдела;06;2514;Корпоративный;0;00001924;КПК Центр;R007;1;1;06251400
42407708202452891406;42407708202452891406;Макаров;Степан;Николаевич;Кузьмин Роман Георгиевич;Ведущий специалист;10;693475;Операционный;0;00001925;КПК Север;R004;1;1;10693475
89591425349465702947;89591425349465702947;Голубева;Василиса;Алексеевна;Кузнецова Наталья Олеговна;Руководитель группы;11;406341;Операционный;1;00001926;КПК Восток;R008;1;2;11406341
26928097121961946486;26928097121961946486;Макарова;Полина;Ивановна;Ильин Михаил Павлович;Бизнес-архитектор;10;183123;Операционный;0;00001927;КПК Север;R006;1;2;10183123
42181853086469263253;42181853086469263253;Зайцева;Елизавета;Петровна;Павлов Антон Олегович;Аналитик;07;216864;Розничный;1;00001928;КПК Юг;R010;0;2;07216864
41394744239548089883;41394744239548089883;Васильев;Владимир;Аркадьевич;Гусев Михаил Павлович;Ведущий специалист;10;889870;Финансы;0;00001929;КПК Юг;R003;0;1;10889870
99971922381966409607;99971922381966409607;Козлова;Мария;Витальевна;Зайцев Виктор Михайлович;Консультант;08;236916;Операционный;1;00001930;КПК Центр;R011;1;2;08236916
60407023719560340727;60407023719560340727;Виноградов;Ярослав;Георгиевич;Васильева Алина Георгиевна;Консультант;11;173529;Операционный;0;00001931;КПК Юг;R010;1;1;11173529
71086260880822324484;71086260880822324484;Куликова;Мария;Сергеевна;Белов Максим Григорьевич;Консультант;02;1171;Технологии;0;00001932;КПК Центр;R006;0;2;02117100
74755693298601325266;74755693298601325266;Зайцева;Анна;Артёмовна;Гусев Михаил Романович;Разработчик;01;211279;Розничный;0;00001933;КПК Центр;R007;1;2;01211279
42239661898239105694;42239661898239105694;Соколов;Антон;Андреевич;Кудрявцев Егор Витальевич;Руководитель группы;10;183326;Операционный;1;00001934;КПК Запад;R001;1;1;10183326
15960581674090283047;15960581674090283047;Попов;Михаил;Сергеевич;Воробьев Тимур Витальевич;Разработчик;08;106339;не участник;1;00001935;КПК Север;R004;0;1;08106339
97627448478461322117;97627448478461322117;Кудрявцева;Валерия;Степановна;Козлов Сергей Викторович;Консультант;03;5257;Розничный;1;00001936;КПК Юг;R002;1;2;03525700
76174540062572623846;76174540062572623846;Андреева;Ольга;Вячеславовна;Лебедев Артем Тимурович;Бизнес-архитектор;11;771321;Корпоративный;0;00001937;КПК Центр;R007;0;2;11771321
98342559386440373246;98342559386440373246;Куликова;Кристина;Олеговна;Михайлова Елизавета Романовна;Руководитель группы;02;7118;Розничный;0;00001938;КПК Запад;R001;1;2;02711800
93218014397955935659;93218014397955935659;Гусева;Ольга;Юрьевна;Морозов Максим Георгиевич;Разработчик;06;8663;Технологии;1;00001939;КПК Восток;R007;0;2;06866300
70154246841294755364;70154246841294755364;Орлова;Ксения;Сергеевна;Баранов Виталий Витальевич;Разработчик;08;302098;Финансы;0;00001940;КПК Восток;R008;0;2;08302098
34136310901191431471;34136310901191431471;Голубев;Роман;Дмитриевич;Федорова Анастасия Николаевна;Эксперт;08;406219;не участник;0;00001941;КПК Север;R006;1;1;08406219
46577048049730144432;46577048049730144432;Баранов;Александр;Семенович;Виноградова Марина Витальевна;Консультант;02;9727;Финансы;0;00001942;КПК Центр;R010;0;1;02972700
71510382203502989975;71510382203502989975;Павлова;Наталья;Ивановна;Лебедева Мария Степановна;Эксперт;09;595450;Корпоративный;0;00001943;КПК Запад;R001;1;2;09595450
71618892346738920237;71618892346738920237;Смирнова;Марина;Фёдоровна;Кузьмин Валерий Фёдорович;Руководитель группы;11;217053;Финансы;0;00001944;КПК Запад;R004;1;2;11217053
48737450162393439446;48737450162393439446;Белов;Сергей;Витальевич;Попова Кристина Александровна;Начальник отдела;01;207965;Операционный;1;00001945;КПК Восток;R007;0;1;01207965
80249688490147760478;80249688490147760478;Иванов;Владимир;Сергеевич;Семенова Татьяна Фёдоровна;Руководитель группы;04;3461;Розничный;1;00001946;КПК Запад;R002;1;1;04346100
96748123130723514690;96748123130723514690;Михайлова;Ксения;Павловна;Сидоров Алексей Михайлович;Ведущий специалист;05;9575;не участник;0;00001947;КПК Юг;R008;0;2;05957500
94699102706914100293;94699102706914100293;Голубев;Алексей;Фёдорович;Куликов Иван Григорьевич;Ведущий специалист;02;2128;Корпоративный;1;00001948;КПК Центр;R010;1;1;02212800
80463000561267760366;80463000561267760366;Петров;Вадим;Денисович;Голубев Глеб Андреевич;Менеджер;02;6163;Технологии;0;00001949;КПК Запад;R002;1;1;02616300
64215399981627238698;64215399981627238698;Виноградов;Дмитрий;Дмитриевич;Васильева Наталья Фёдоровна;Эксперт;01;222472;Корпоративный;0;00001950;КПК Юг;R006;0;1;01222472
83347480113851709747;83347480113851709747;Тарасова;Ольга;Григорьевна;Соколова Мария Олеговна;Менеджер;06;1350;не участник;0;00001951;КПК Запад;R001;0;2;06135000
73109415403929744078;73109415403929744078;Павлова;Арина;Владимировна;Кузьмин Антон Александрович;Аналитик;09;300825;не участник;1;00001952;КПК Юг;R002;0;2;09300825
62789589601522512284;62789589601522512284;Сидоров;Максим;Михайлович;Кузнецов Ярослав Николаевич;Бизнес-архитектор;09;135777;не участник;0;00001953;КПК Восток;R005;1;1;09135777
78450890087648078580;78450890087648078580;Ковалева;Виктория;Валерьевна;Васильев Ярослав Александрович;Консультант;04;8614;Корпоративный;0;00001954;КПК Север;R003;1;2;04861400
67562316464508744930;67562316464508744930;Белова;Анастасия;Витальевна;Комаров Аркадий Андреевич;Аналитик;04;1506;Финансы;1;00001955;КПК Центр;R004;1;2;04150600
60526318943916512354;60526318943916512354;Новиков;Степан;Игоревич;Павлова Софья Викторовна;Разработчик;01;555584;Корпоративный;1;00001956;КПК Запад;R003;0;1;01555584
02307563644023168532;02307563644023168532;Смирнов;Егор;Константинович;Голубева Олеся Семёновна;Аналитик;08;671728;Технологии;1;00001957;КПК Восток;R004;1;1;08671728
24260380597426748895;24260380597426748895;Соколов;Антон;Фёдорович;Макаров Максим Константинович;Руководитель группы;02;3801;Корпоративный;1;00001958;КПК Центр;R011;0;1;02380100
40376912593348808248;40376912593348808248;Виноградова;Ольга;Вадимовна;Кудрявцева Диана Андреевна;Главный специалист;03;6437;Розничный;1;00001959;КПК Центр;R004;1;2;03643700
08510008286790265885;08510008286790265885;Семенов;Антон;Андреевич;Сидорова Елизавета Юрьевна;Эксперт;11;340388;не участник;0;00001960;КПК Север;R002;1;1;11340388
09091841718657187965;09091841718657187965;Соловьёва;Вера;Дмитриевна;Лебедев Владимир Александрович;Бизнес-архитектор;07;906867;Финансы;1;00001961;КПК Запад;R005;1;2;07906867
04791023241201730976;04791023241201730976;Попова;Арина;Александровна;Белова Мария Алексеевна;Руководитель группы;10;196409;Технологии;1;00001962;КПК Восток;R004;0;2;10196409
35111305587997183813;35111305587997183813;Егоров;Владимир;Владимирович;Попова Виктория Александровна;Главный специалист;06;4404;не участник;0;00001963;КПК Север;R005;0;1;06440400
17401018637473767232;17401018637473767232;Титов;Георгий;Валерьевич;Ковалев Виктор Вадимович;Руководитель группы;09;138841;Технологии;1;00001964;КПК Запад;R008;1;1;09138841
78790581672914909757;78790581672914909757;Ковалев;Константин;Романович;Белова Вероника Олеговна;Руководитель группы;04;6627;Операционный;1;00001965;КПК Север;R009;0;1;04662700
04624653854104696562;04624653854104696562;Зайцева;Светлана;Сергеевна;Кузнецова Милана Алексеевна;Аналитик;01;660280;Технологии;0;00001966;КПК Юг;R007;0;2;01660280
20808805280095402351;20808805280095402351;Гусева;Олеся;Фёдоровна;Смирнов Степан Фёдорович;Разработчик;07;320135;Корпоративный;1;00001967;КПК Восток;R006;0;2;07320135
19973286788204626627;19973286788204626627;Лебедев;Иван;Вадимович;Ковалева Мария Андреевна;Бизнес-архитектор;05;3157;Розничный;0;00001968;КПК Восток;R011;0;1;05315700
97615681982778664906;97615681982778664906;Петрова;Алина;Вадимовна;Лебедев Олег Фёдорович;Менеджер;11;377680;Розничный;1;00001969;КПК Восток;R008;0;2;11377680
07922593766179639055;07922593766179639055;Козлов;Антон;Валерьевич;Орлова Ева Денисовна;Эксперт;06;7010;Финансы;1;00001970;КПК Север;R001;1;1;06701000
63344964420446105968;63344964420446105968;Кузнецов;Михаил;Степанович;Орлова Валерия Степановна;Главный специалист;07;297178;не участник;0;00001971;КПК Восток;R001;1;1;07297178
32201023521573393116;32201023521573393116;Ковалев;Петр;Игоревич;Белов Дмитрий Петрович;Разработчик;11;530747;Розничный;0;00001972;КПК Юг;R008;1;1;11530747
55397442296373121734;55397442296373121734;Васильев;Вадим;Сергеевич;Кузнецов Вадим Артемович;Бизнес-архитектор;04;4551;Розничный;0;00001973;КПК Восток;R001;1;1;04455100
27551216636410838492;27551216636410838492;Комаров;Сергей;Иванович;Соловьёв Александр Валерьевич;Ведущий специалист;08;259298;Финансы;0;00001974;КПК Центр;R007;0;1;08259298
30395853917937183180;30395853917937183180;Семенова;Ольга;Олеговна;Федорова Софья Николаевна;Ведущий специалист;09;138211;Корпоративный;1;00001975;КПК Юг;R002;0;2;09138211
40042734838864932294;40042734838864932294;Кузнецова;Алиса;Тимуровна;Лебедева Ксения Георгиевна;Менеджер;01;725471;Розничный;1;00001976;КПК Восток;R008;1;2;01725471
82963368111442880062;82963368111442880062;Васильева;Ева;Александровна;Егоров Константин Игоревич;Руководитель группы;06;1775;Корпоративный;0;00001977;КПК Юг;R001;0;2;06177500
15198391357719319647;15198391357719319647;Семенова;Марина;Петровна;Смирнова Алина Семёновна;Руководитель группы;06;7334;Технологии;0;00001978;КПК Юг;R010;1;2;06733400
60160049631533451212;60160049631533451212;Гусева;Валерия;Денисовна;Комаров Филипп Игоревич;Начальник отдела;10;634866;Корпоративный;0;00001979;КПК Юг;R006;0;2;10634866
00666502431748539060;00666502431748539060;Соловьёва;Валерия;Викторовна;Попов Олег Андреевич;Консультант;08;880734;Розничный;1;00001980;КПК Запад;R003;0;2;08880734
03645857107692197211;03645857107692197211;Новиков;Андрей;Алексеевич;Комаров Роман Вадимович;Начальник отдела;02;7563;Операционный;1;00001981;КПК Центр;R007;1;1;02756300
01905726682252526723;01905726682252526723;Орлова;Вероника;Юрьевна;Михайлова Ева Витальевна;Главный специалист;08;132257;Корпоративный;0;00001982;КПК Юг;R003;1;2;08132257
23924977991338351884;23924977991338351884;Васильева;Дарья;Валерьевна;Зайцев Тимур Сергеевич;Менеджер;03;2133;Технологии;1;00001983;КПК Центр;R008;0;2;03213300
97808821983969050741;97808821983969050741;Павлов;Иван;Вячеславович;Соколов Виталий Иванович;Начальник отдела;01;708805;Финансы;0;00001984;КПК Восток;R001;0;1;01708805
49643649167795264839;49643649167795264839;Богданова;Юлия;Викторовна;Комаров Артем Алексеевич;Разработчик;01;634777;Операционный;1;00001985;КПК Центр;R010;0;2;01634777
42744671957754307202;42744671957754307202;Зайцев;Степан;Тимурович;Егоров Валерий Олегович;Эксперт;02;1993;Корпоративный;0;00001986;КПК Юг;R001;1;1;02199300
25104982109573456304;25104982109573456304;Белов;Степан;Олегович;Кузьмин Антон Семенович;Разработчик;07;659256;не участник;1;00001987;КПК Юг;R008;0;1;07659256
83384913392955706721;83384913392955706721;Андреева;Ольга;Юрьевна;Новикова Вероника Романовна;Разработчик;05;2169;Операционный;1;00001988;КПК Центр;R007;0;2;37198790
36151765216764692623;36151765216764692623;Попова;Татьяна;Константиновна;Беляев Антон Тимурович;Разработчик;03;8775;Корпоративный;0;00001989;КПК Север;R002;0;2;03877500
67492109126646973444;67492109126646973444;Макарова;Ольга;Романовна;Ильин Петр Петрович;Руководитель группы;08;878226;Корпоративный;0;00001990;КПК Север;R011;1;2;08878226
02455656105999367570;02455656105999367570;Титов;Виталий;Николаевич;Баранов Дмитрий Михайлович;Эксперт;02;6960;не участник;1;00001991;КПК Запад;R004;0;1;02696000
11052614809287487334;11052614809287487334;Баранова;Вера;Семёновна;Новиков Иван Николаевич;Руководитель группы;04;4082;Технологии;0;00001992;КПК Центр;R008;1;2;04408200
71111663910202214257;71111663910202214257;Комаров;Георгий;Дмитриевич;Ильин Олег Олегович;Руководитель группы;11;291462;Финансы;1;00001993;КПК Запад;R003;1;1;11291462
01791365735951618232;01791365735951618232;Орлова;Татьяна;Сергеевна;Васильев Сергей Георгиевич;Главный специалист;01;980624;Финансы;1;00001994;КПК Центр;R004;1;2;01980624
28338772367047643722;28338772367047643722;Попова;Кристина;Фёдоровна;Воробьева Софья Тимуровна;Руководитель группы;08;116201;Розничный;0;00001995;КПК Юг;R003;1;2;08116201
51507660963761588843;51507660963761588843;Голубева;Полина;Фёдоровна;Попов Олег Павлович;Эксперт;03;1155;Технологии;1;00001996;КПК Центр;R010;0;2;03115500
33472260329968491294;33472260329968491294;Новиков;Тимур;Витальевич;Ковалева Василиса Юрьевна;Ведущий специалист;10;823364;Операционный;0;00001997;КПК Север;R005;0;1;10823364
41392149038283041533;41392149038283041533;Лебедев;Антон;Денисович;Попова Олеся Игоревна;Аналитик;07;632627;Финансы;0;00001998;КПК Юг;R011;1;1;07632627
29079531134453427254;29079531134453427254;Сидорова;Юлия;Витальевна;Васильева Ольга Павловна;Начальник отдела;03;7965;Финансы;0;00001999;КПК Юг;R004;1;2;03796500
36033546097411399573;36033546097411399573;Баранов;Александр;Олегович;Титов Дмитрий Аркадьевич;Начальник отдела;06;8544;Финансы;1;00002000;КПК Запад;R009;1;1;06854400
37737310930836750282;37737310930836750282;Титова;Василиса;Игоревна;Васильев Петр Петрович;Консультант;05;9215;не участник;1;00002001;КПК Восток;R011;1;2;05921500
64617057144173425156;64617057144173425156;Титова;Василиса;Дмитриевна;Егоров Михаил Александрович;Бизнес-архитектор;06;9115;Корпоративный;0;00002002;КПК Запад;R003;0;2;06911500
10335505691388182668;10335505691388182668;Соловьёва;Кристина;Михайловна;Васильева Анна Степановна;Начальник отдела;01;545189;Розничный;1;00002003;КПК Юг;R003;1;2;01545189
15898742044995353623;15898742044995353623;Васильев;Олег;Витальевич;Воробьев Валерий Аркадьевич;Начальник отдела;04;4838;Операционный;0;00002004;КПК Север;R007;1;1;04483800
17741675233898305130;17741675233898305130;Комаров;Петр;Витальевич;Кузнецов Глеб Олегович;Начальник отдела;02;5328;Технологии;0;00002005;КПК Восток;R007;1;1;02532800
64201041559670417949;64201041559670417949;Орлов;Владимир;Иванович;Васильева Марина Валерьевна;Аналитик;02;3103;Технологии;1;00002006;КПК Юг;R009;1;1;02310300
24344137320118235021;24344137320118235021;Баранов;Антон;Аркадьевич;Богданов Максим Григорьевич;Консультант;10;347421;Финансы;0;00002007;КПК Запад;R001;1;1;10347421
68626296195961500178;68626296195961500178;Новиков;Александр;Петрович;Петрова Ольга Вячеславовна;Менеджер;11;282911;Корпоративный;1;00002008;КПК Запад;R007;0;1;11282911
84428214308678969553;84428214308678969553;Морозов;Аркадий;Олегович;Васильев Владимир Семенович;Аналитик;08;782931;Розничный;1;00002009;КПК Восток;R009;0;1;08782931
32195985616625770851;32195985616625770851;Голубева;Алина;Игоревна;Виноградова Марина Александровна;Разработчик;04;5443;Финансы;1;00002010;КПК Север;R009;1;2;04544300
58479011582078246290;58479011582078246290;Козлова;Валерия;Николаевна;Семенова Кристина Валерьевна;Бизнес-архитектор;08;284439;Технологии;0;00002011;КПК Юг;R001;1;2;08284439
88852824320402447713;88852824320402447713;Богданова;Татьяна;Владимировна;Тарасова Екатерина Михайловна;Консультант;05;3122;Розничный;1;00002012;КПК Запад;R005;0;2;05312200
26979429277060616960;26979429277060616960;Виноградова;Юлия;Романовна;Морозова Наталья Константиновна;Менеджер;07;390584;Финансы;0;00002013;КПК Центр;R002;0;2;07390584
39640877090543558380;39640877090543558380;Сидоров;Роман;Юрьевич;Лебедев Роман Юрьевич;Менеджер;08;742024;Корпоративный;1;00002014;КПК Центр;R008;1;1;08742024
19526757733638764829;19526757733638764829;Тарасова;Олеся;Александровна;Егоров Валерий Дмитриевич;Руководитель группы;08;358701;Операционный;0;00002015;КПК Юг;R010;0;2;08358701
18244997749436116683;18244997749436116683;Комарова;Диана;Олеговна;Волков Аркадий Сергеевич;Менеджер;03;5300;Операционный;1;00002016;КПК Юг;R005;1;2;03530000
61715357484318543173;61715357484318543173;Иванов;Александр;Сергеевич;Соколова Валерия Павловна;Менеджер;11;439774;Операционный;0;00002017;КПК Центр;R006;0;1;11439774
65642883304549215857;65642883304549215857;Богданов;Аркадий;Сергеевич;Новиков Тимур Александрович;Бизнес-архитектор;01;657735;не участник;1;00002018;КПК Запад;R008;0;1;01657735
32378268790574145179;32378268790574145179;Лебедев;Алексей;Николаевич;Виноградова Алиса Артёмовна;Эксперт;09;119666;Розничный;0;00002019;КПК Центр;R008;1;1;09119666
70159243169467796366;70159243169467796366;Беляева;Татьяна;Петровна;Кудрявцева Анна Тимуровна;Бизнес-архитектор;06;9059;Операционный;1;00002020;КПК Юг;R009;1;2;06905900
41196378907230488026;41196378907230488026;Ковалева;Валерия;Алексеевна;Козлов Дмитрий Артемович;Бизнес-архитектор;10;976739;Операционный;1;00002021;КПК Восток;R008;0;2;10976739
49223850785382612268;49223850785382612268;Волков;Тимур;Александрович;Васильева Милана Степановна;Начальник отдела;10;358477;Технологии;0;00002022;КПК Юг;R011;1;1;10358477
50543351216562209101;50543351216562209101;Титов;Ярослав;Аркадьевич;Павлов Даниил Тимурович;Главный специалист;09;309411;Корпоративный;1;00002023;КПК Восток;R001;1;1;09309411
26828957901783147940;26828957901783147940;Макарова;Виктория;Аркадьевна;Смирнова Диана Вячеславовна;Эксперт;02;2070;Операционный;1;00002024;КПК Запад;R011;1;2;02207000
20451833900018771439;20451833900018771439;Виноградова;Мария;Константиновна;Михайлов Максим Дмитриевич;Эксперт;04;7272;не участник;1;00002025;КПК Восток;R008;0;2;04727200
66494420732117092388;66494420732117092388;Андреева;Татьяна;Аркадьевна;Баранова Наталья Викторовна;Эксперт;09;451200;не участник;0;00002026;КПК Центр;R011;1;2;09451200
21664575425448175673;21664575425448175673;Куликов;Виталий;Степанович;Михайлов Глеб Александрович;Консультант;05;6313;не участник;1;00002027;КПК Восток;R011;1;1;05631300
71053248272490254336;71053248272490254336;Киселева;Ольга;Андреевна;Смирнова Дарья Сергеевна;Начальник отдела;06;3751;Операционный;1;00002028;КПК Север;R002;1;2;06375100
91098182360152804880;91098182360152804880;Куликов;Виталий;Владимирович;Павлова Милана Дмитриевна;Аналитик;04;3109;Розничный;0;00002029;КПК Юг;R007;0;1;04310900
96083745834051185695;96083745834051185695;Лебедева;Арина;Олеговна;Куликова Арина Алексеевна;Аналитик;05;1451;не участник;0;00002030;КПК Юг;R007;1;2;05145100
92037810613055760078;92037810613055760078;Ковалева;Милана;Валерьевна;Павлов Владимир Фёдорович;Бизнес-архитектор;03;1621;Технологии;1;00002031;КПК Юг;R005;0;2;03162100
01513208091433022725;01513208091433022725;Морозова;Вера;Вадимовна;Кудрявцева Софья Петровна;Эксперт;04;7039;Розничный;0;00002032;КПК Центр;R008;1;2;04703900
52783332619820201773;52783332619820201773;Морозова;Арина;Вячеславовна;Ковалев Дмитрий Константинович;Руководитель группы;03;2737;Операционный;1;00002033;КПК Центр;R003;0;2;03273700
80088562803659561744;80088562803659561744;Иванов;Александр;Павлович;Васильев Максим Валерьевич;Ведущий специалист;08;168449;Финансы;0;00002034;КПК Восток;R008;1;1;08168449
71361179554987217554;71361179554987217554;Семенов;Виктор;Андреевич;Попов Константин Михайлович;Начальник отдела;09;325553;Розничный;1;00002035;КПК Запад;R011;0;1;09325553
94139938577598285414;94139938577598285414;Комаров;Филипп;Владимирович;Васильева Милана Григорьевна;Разработчик;10;251976;Корпоративный;0;00002036;КПК Юг;R003;1;1;10251976
50090067401239729708;50090067401239729708;Баранова;Ева;Аркадьевна;Макаров Руслан Игоревич;Начальник отдела;01;669154;Финансы;1;00002037;КПК Север;R010;1;2;01669154
50751334542428243135;50751334542428243135;Сидорова;Анна;Олеговна;Волков Ярослав Юрьевич;Ведущий специалист;11;464240;не участник;1;00002038;КПК Восток;R010;0;2;11464240
48060741418716551975;48060741418716551975;Кудрявцева;Ольга;Фёдоровна;Андреева Светлана Витальевна;Главный специалист;11;302597;Операционный;0;00002039;КПК Центр;R007;1;2;11302597
92976772289137751117;92976772289137751117;Баранов;Вадим;Артемович;Михайлова Вероника Михайловна;Разработчик;06;9519;Корпоративный;1;00002040;КПК Запад;R007;1;1;06951900
48907020586435637325;48907020586435637325;Голубева;Дарья;Фёдоровна;Зайцева Дарья Витальевна;Консультант;10;690394;Корпоративный;0;00002041;КПК Север;R001;1;2;10690394
55926527412927399484;55926527412927399484;Ковалева;Светлана;Петровна;Павлова Диана Сергеевна;Бизнес-архитектор;07;764359;Технологии;0;00002042;КПК Запад;R010;1;2;07764359
19595257378089317834;19595257378089317834;Титова;Алина;Вячеславовна;Козлов Артем Денисович;Разработчик;09;953745;Розничный;1;00002043;КПК Центр;R002;1;2;09953745
